STATION,NAME,DATE,PRCP,TMAX,TMIN
USC00448062,"STAUNTON WATER TREATMENT PLANT, VA US",4/13/2024,0,64,51
US1VAND0005,"HEATHSVILLE 4.6 SE, VA US",4/13/2024,0.21,,
USC00447338,"ROCKY MOUNT, VA US",4/13/2024,0,65,38
USC00445204,"MANASSAS, VA US",4/13/2024,0,66,53
US1VASFC007,"SUFFOLK 13.9 NNE, VA US",4/13/2024,0,,
US1VAWM0001,"MONTROSS 5.2 ESE, VA US",4/13/2024,0.01,,
USC00448829,"WALKERTON 2 NW, VA US",4/14/2024,0,81,40
US1VAAC0007,"ONLEY 0.6 SE, VA US",4/14/2024,0,,
USC00442208,"DALE ENTERPRISE, VA US",4/14/2024,0,64,38
USC00448062,"STAUNTON WATER TREATMENT PLANT, VA US",4/14/2024,0,68,51
US1VAND0005,"HEATHSVILLE 4.6 SE, VA US",4/14/2024,0,,
USC00447338,"ROCKY MOUNT, VA US",4/14/2024,0.01,68,38
USC00445204,"MANASSAS, VA US",4/14/2024,0,66,45
US1VASFC007,"SUFFOLK 13.9 NNE, VA US",4/14/2024,0,,
US1VAWM0001,"MONTROSS 5.2 ESE, VA US",4/14/2024,0,,
USC00448829,"WALKERTON 2 NW, VA US",4/15/2024,0,88,61
US1VAAC0007,"ONLEY 0.6 SE, VA US",4/15/2024,0,,
USC00442208,"DALE ENTERPRISE, VA US",4/15/2024,0,82,39
USC00448062,"STAUNTON WATER TREATMENT PLANT, VA US",4/15/2024,0,84,51
US1VAND0005,"HEATHSVILLE 4.6 SE, VA US",4/15/2024,0,,
USC00447338,"ROCKY MOUNT, VA US",4/15/2024,0,83,38
USC00445204,"MANASSAS, VA US",4/15/2024,0,81,58
US1VASFC007,"SUFFOLK 13.9 NNE, VA US",4/15/2024,0,,
US1VAWM0001,"MONTROSS 5.2 ESE, VA US",4/15/2024,0,,
USC00448829,"WALKERTON 2 NW, VA US",4/16/2024,0.01,78,59
US1VAAC0007,"ONLEY 0.6 SE, VA US",4/16/2024,0.2,,
USC00442208,"DALE ENTERPRISE, VA US",4/16/2024,0.03,86,50
USC00448062,"STAUNTON WATER TREATMENT PLANT, VA US",4/16/2024,0,87,54
US1VAND0005,"HEATHSVILLE 4.6 SE, VA US",4/16/2024,0.56,,
USC00447338,"ROCKY MOUNT, VA US",4/16/2024,0,88,56
USC00445204,"MANASSAS, VA US",4/16/2024,0,85,53
US1VASFC007,"SUFFOLK 13.9 NNE, VA US",4/16/2024,0.41,,
US1VAWM0001,"MONTROSS 5.2 ESE, VA US",4/16/2024,0.66,,
USC00448829,"WALKERTON 2 NW, VA US",4/17/2024,0,82,59
US1VAAC0007,"ONLEY 0.6 SE, VA US",4/17/2024,0,,
USC00442208,"DALE ENTERPRISE, VA US",4/17/2024,0.02,81,50
USC00448062,"STAUNTON WATER TREATMENT PLANT, VA US",4/17/2024,0,79,56
US1VAND0005,"HEATHSVILLE 4.6 SE, VA US",4/17/2024,0,,
USC00447338,"ROCKY MOUNT, VA US",4/17/2024,0,80,55
USC00445204,"MANASSAS, VA US",4/17/2024,0,76,58
US1VASFC007,"SUFFOLK 13.9 NNE, VA US",4/17/2024,0,,
US1VAWM0001,"MONTROSS 5.2 ESE, VA US",4/17/2024,0,,
USC00448829,"WALKERTON 2 NW, VA US",4/18/2024,0,74,54
US1VAAC0007,"ONLEY 0.6 SE, VA US",4/18/2024,0,,
USC00442208,"DALE ENTERPRISE, VA US",4/18/2024,0,79,52
USC00448062,"STAUNTON WATER TREATMENT PLANT, VA US",4/18/2024,0,78,58
US1VAND0005,"HEATHSVILLE 4.6 SE, VA US",4/18/2024,0,,
USC00447338,"ROCKY MOUNT, VA US",4/18/2024,0,80,54
USC00445204,"MANASSAS, VA US",4/18/2024,0,73,56
US1VASFC007,"SUFFOLK 13.9 NNE, VA US",4/18/2024,0,,
US1VAWM0001,"MONTROSS 5.2 ESE, VA US",4/18/2024,0,,
USC00448829,"WALKERTON 2 NW, VA US",4/19/2024,0,72,55
US1VAAC0007,"ONLEY 0.6 SE, VA US",4/19/2024,0,,
USC00442208,"DALE ENTERPRISE, VA US",4/19/2024,0,77,52
USC00448062,"STAUNTON WATER TREATMENT PLANT, VA US",4/19/2024,0,82,54
US1VAND0005,"HEATHSVILLE 4.6 SE, VA US",4/19/2024,0,,
USC00447338,"ROCKY MOUNT, VA US",4/19/2024,0,86,50
USC00445204,"MANASSAS, VA US",4/19/2024,0,78,52
US1VASFC007,"SUFFOLK 13.9 NNE, VA US",4/19/2024,0,,
US1VAWM0001,"MONTROSS 5.2 ESE, VA US",4/19/2024,0,,
USC00448829,"WALKERTON 2 NW, VA US",4/20/2024,0,69,52
US1VAAC0007,"ONLEY 0.6 SE, VA US",4/20/2024,0,,
USC00442208,"DALE ENTERPRISE, VA US",4/20/2024,0,69,52
USC00448062,"STAUNTON WATER TREATMENT PLANT, VA US",4/20/2024,0.02,67,54
US1VAND0005,"HEATHSVILLE 4.6 SE, VA US",4/20/2024,0,,
USC00447338,"ROCKY MOUNT, VA US",4/20/2024,0.01,72,57
USC00445204,"MANASSAS, VA US",4/20/2024,0,56,52
US1VASFC007,"SUFFOLK 13.9 NNE, VA US",4/20/2024,0,,
US1VAWM0001,"MONTROSS 5.2 ESE, VA US",4/20/2024,0,,
USC00448829,"WALKERTON 2 NW, VA US",4/21/2024,0.19,63,50
US1VAAC0007,"ONLEY 0.6 SE, VA US",4/21/2024,0,,
USC00442208,"DALE ENTERPRISE, VA US",4/21/2024,0,70,40
USC00448062,"STAUNTON WATER TREATMENT PLANT, VA US",4/21/2024,0,71,44
US1VAND0005,"HEATHSVILLE 4.6 SE, VA US",4/21/2024,0,,
USC00447338,"ROCKY MOUNT, VA US",4/21/2024,0.01,70,56
USC00445204,"MANASSAS, VA US",4/21/2024,0,72,44
US1VASFC007,"SUFFOLK 13.9 NNE, VA US",4/21/2024,0.04,,
US1VAWM0001,"MONTROSS 5.2 ESE, VA US",4/21/2024,0,,
USC00448829,"WALKERTON 2 NW, VA US",4/22/2024,0,63,41
US1VAAC0007,"ONLEY 0.6 SE, VA US",4/22/2024,0.45,,
USC00442208,"DALE ENTERPRISE, VA US",4/22/2024,0,58,32
USC00448062,"STAUNTON WATER TREATMENT PLANT, VA US",4/22/2024,0,52,34
US1VAND0005,"HEATHSVILLE 4.6 SE, VA US",4/22/2024,0.21,,
USC00447338,"ROCKY MOUNT, VA US",4/22/2024,0.09,61,33
USC00445204,"MANASSAS, VA US",4/22/2024,0,,
US1VASFC007,"SUFFOLK 13.9 NNE, VA US",4/22/2024,0.38,,
US1VAWM0001,"MONTROSS 5.2 ESE, VA US",4/22/2024,0.1,,
USC00448829,"WALKERTON 2 NW, VA US",4/23/2024,0,72,37
US1VAAC0007,"ONLEY 0.6 SE, VA US",4/23/2024,0,,
USC00442208,"DALE ENTERPRISE, VA US",4/23/2024,0,60,33
USC00448062,"STAUNTON WATER TREATMENT PLANT, VA US",4/23/2024,0,61,39
US1VAND0005,"HEATHSVILLE 4.6 SE, VA US",4/23/2024,0,,
USC00447338,"ROCKY MOUNT, VA US",4/23/2024,0,62,32
USC00445204,"MANASSAS, VA US",4/23/2024,0,,
US1VASFC007,"SUFFOLK 13.9 NNE, VA US",4/23/2024,0,,
US1VAWM0001,"MONTROSS 5.2 ESE, VA US",4/23/2024,0,,
USC00448829,"WALKERTON 2 NW, VA US",4/24/2024,0,75,56
US1VAAC0007,"ONLEY 0.6 SE, VA US",4/24/2024,0.03,,
USC00442208,"DALE ENTERPRISE, VA US",4/24/2024,0,71,35
USC00448062,"STAUNTON WATER TREATMENT PLANT, VA US",4/24/2024,0,71,46
US1VAND0005,"HEATHSVILLE 4.6 SE, VA US",4/24/2024,0,,
USC00447338,"ROCKY MOUNT, VA US",4/24/2024,0,72,43
USC00445204,"MANASSAS, VA US",4/24/2024,0,,
US1VASFC007,"SUFFOLK 13.9 NNE, VA US",4/24/2024,0,,
US1VAWM0001,"MONTROSS 5.2 ESE, VA US",4/24/2024,0,,
USC00448829,"WALKERTON 2 NW, VA US",4/25/2024,0,75,53
US1VAAC0007,"ONLEY 0.6 SE, VA US",4/25/2024,0.07,,
USC00442208,"DALE ENTERPRISE, VA US",4/25/2024,0,72,42
USC00448062,"STAUNTON WATER TREATMENT PLANT, VA US",4/25/2024,0,72,44
US1VAND0005,"HEATHSVILLE 4.6 SE, VA US",4/25/2024,0,,
USC00447338,"ROCKY MOUNT, VA US",4/25/2024,0,74,39
USC00445204,"MANASSAS, VA US",4/25/2024,0,72,49
US1VASFC007,"SUFFOLK 13.9 NNE, VA US",4/25/2024,0,,
US1VAWM0001,"MONTROSS 5.2 ESE, VA US",4/25/2024,0,,
USC00448829,"WALKERTON 2 NW, VA US",4/26/2024,0,65,41
US1VAAC0007,"ONLEY 0.6 SE, VA US",4/26/2024,0,,
USC00442208,"DALE ENTERPRISE, VA US",4/26/2024,0,65,43
USC00448062,"STAUNTON WATER TREATMENT PLANT, VA US",4/26/2024,0,64,46
US1VAND0005,"HEATHSVILLE 4.6 SE, VA US",4/26/2024,0,,
USC00447338,"ROCKY MOUNT, VA US",4/26/2024,0,74,39
USC00445204,"MANASSAS, VA US",4/26/2024,0,60,42
US1VASFC007,"SUFFOLK 13.9 NNE, VA US",4/26/2024,0,,
US1VAWM0001,"MONTROSS 5.2 ESE, VA US",4/26/2024,0,,
USC00448829,"WALKERTON 2 NW, VA US",4/27/2024,0,62,51
US1VAAC0007,"ONLEY 0.6 SE, VA US",4/27/2024,0,,
USC00442208,"DALE ENTERPRISE, VA US",4/27/2024,0.12,63,45
USC00448062,"STAUNTON WATER TREATMENT PLANT, VA US",4/27/2024,0,60,48
US1VAND0005,"HEATHSVILLE 4.6 SE, VA US",4/27/2024,0,,
USC00447338,"ROCKY MOUNT, VA US",4/27/2024,0,62,49
USC00445204,"MANASSAS, VA US",4/27/2024,0,,
US1VASFC007,"SUFFOLK 13.9 NNE, VA US",4/27/2024,0,,
US1VAWM0001,"MONTROSS 5.2 ESE, VA US",4/27/2024,0,,
USC00448829,"WALKERTON 2 NW, VA US",4/28/2024,0,84,59
US1VAAC0007,"ONLEY 0.6 SE, VA US",4/28/2024,0,,
USC00442208,"DALE ENTERPRISE, VA US",4/28/2024,0.02,68,46
USC00448062,"STAUNTON WATER TREATMENT PLANT, VA US",4/28/2024,0,69,49
US1VAND0005,"HEATHSVILLE 4.6 SE, VA US",4/28/2024,0,,
USC00447338,"ROCKY MOUNT, VA US",4/28/2024,0,75,48
USC00445204,"MANASSAS, VA US",4/28/2024,0,,
US1VASFC007,"SUFFOLK 13.9 NNE, VA US",4/28/2024,0,,
US1VAWM0001,"MONTROSS 5.2 ESE, VA US",4/28/2024,0,,
USC00448829,"WALKERTON 2 NW, VA US",4/29/2024,0,88,59
US1VAAC0007,"ONLEY 0.6 SE, VA US",4/29/2024,0,,
USC00442208,"DALE ENTERPRISE, VA US",4/29/2024,0,84,55
USC00448062,"STAUNTON WATER TREATMENT PLANT, VA US",4/29/2024,0,83,60
US1VAND0005,"HEATHSVILLE 4.6 SE, VA US",4/29/2024,0,,
USC00447338,"ROCKY MOUNT, VA US",4/29/2024,0,82,53
USC00445204,"MANASSAS, VA US",4/29/2024,0,84,61
US1VASFC007,"SUFFOLK 13.9 NNE, VA US",4/29/2024,0,,
US1VAWM0001,"MONTROSS 5.2 ESE, VA US",4/29/2024,0,,
USC00448829,"WALKERTON 2 NW, VA US",4/30/2024,0,84,62
US1VAAC0007,"ONLEY 0.6 SE, VA US",4/30/2024,0,,
USC00442208,"DALE ENTERPRISE, VA US",4/30/2024,0,88,55
USC00448062,"STAUNTON WATER TREATMENT PLANT, VA US",4/30/2024,0,88,61
US1VAND0005,"HEATHSVILLE 4.6 SE, VA US",4/30/2024,0,,
USC00447338,"ROCKY MOUNT, VA US",4/30/2024,0,84,54
USC00445204,"MANASSAS, VA US",4/30/2024,0,89,62
US1VASFC007,"SUFFOLK 13.9 NNE, VA US",4/30/2024,0,,
US1VAWM0001,"MONTROSS 5.2 ESE, VA US",4/30/2024,0,,
USC00448829,"WALKERTON 2 NW, VA US",5/1/2024,0,84,62
US1VAAC0007,"ONLEY 0.6 SE, VA US",5/1/2024,0,,
USC00442208,"DALE ENTERPRISE, VA US",5/1/2024,0,84,53
USC00448062,"STAUNTON WATER TREATMENT PLANT, VA US",5/1/2024,0.14,88,54
US1VAND0005,"HEATHSVILLE 4.6 SE, VA US",5/1/2024,0,,
USC00447338,"ROCKY MOUNT, VA US",5/1/2024,0.56,74,52
USC00445204,"MANASSAS, VA US",5/1/2024,0.2,84,61
US1VASFC007,"SUFFOLK 13.9 NNE, VA US",5/1/2024,0,,
US1VAWM0001,"MONTROSS 5.2 ESE, VA US",5/1/2024,0,,
USC00448829,"WALKERTON 2 NW, VA US",5/2/2024,0,90,58
US1VAAC0007,"ONLEY 0.6 SE, VA US",5/2/2024,0,,
USC00442208,"DALE ENTERPRISE, VA US",5/2/2024,0,81,51
USC00448062,"STAUNTON WATER TREATMENT PLANT, VA US",5/2/2024,0,81,55
US1VAND0005,"HEATHSVILLE 4.6 SE, VA US",5/2/2024,0,,
USC00447338,"ROCKY MOUNT, VA US",5/2/2024,0,80,49
USC00445204,"MANASSAS, VA US",5/2/2024,0,82,57
US1VASFC007,"SUFFOLK 13.9 NNE, VA US",5/2/2024,0,,
US1VAWM0001,"MONTROSS 5.2 ESE, VA US",5/2/2024,0,,
USC00448829,"WALKERTON 2 NW, VA US",5/3/2024,0,83,59
USC00442208,"DALE ENTERPRISE, VA US",5/3/2024,0,86,52
USC00448062,"STAUNTON WATER TREATMENT PLANT, VA US",5/3/2024,0,87,59
US1VAND0005,"HEATHSVILLE 4.6 SE, VA US",5/3/2024,0,,
USC00447338,"ROCKY MOUNT, VA US",5/3/2024,0,86,53
USC00445204,"MANASSAS, VA US",5/3/2024,0,88,58
US1VASFC007,"SUFFOLK 13.9 NNE, VA US",5/3/2024,0,,
US1VAWM0001,"MONTROSS 5.2 ESE, VA US",5/3/2024,0,,
USC00448829,"WALKERTON 2 NW, VA US",5/4/2024,0,61,56
US1VAAC0007,"ONLEY 0.6 SE, VA US",5/4/2024,0,,
USC00442208,"DALE ENTERPRISE, VA US",5/4/2024,1.95,84,55
USC00448062,"STAUNTON WATER TREATMENT PLANT, VA US",5/4/2024,0.5,83,55
US1VAND0005,"HEATHSVILLE 4.6 SE, VA US",5/4/2024,0.02,,
USC00447338,"ROCKY MOUNT, VA US",5/4/2024,0.07,63,60
USC00445204,"MANASSAS, VA US",5/4/2024,1.2,76,50
US1VASFC007,"SUFFOLK 13.9 NNE, VA US",5/4/2024,0,,
US1VAWM0001,"MONTROSS 5.2 ESE, VA US",5/4/2024,0.01,,
USC00448829,"WALKERTON 2 NW, VA US",5/5/2024,1.16,77,59
US1VAAC0007,"ONLEY 0.6 SE, VA US",5/5/2024,0.01,,
USC00442208,"DALE ENTERPRISE, VA US",5/5/2024,0.31,64,53
USC00448062,"STAUNTON WATER TREATMENT PLANT, VA US",5/5/2024,0.27,57,54
US1VAND0005,"HEATHSVILLE 4.6 SE, VA US",5/5/2024,0.59,,
USC00447338,"ROCKY MOUNT, VA US",5/5/2024,0.48,63,53
USC00445204,"MANASSAS, VA US",5/5/2024,0.4,54,52
US1VASFC007,"SUFFOLK 13.9 NNE, VA US",5/5/2024,0,,
US1VAWM0001,"MONTROSS 5.2 ESE, VA US",5/5/2024,0.29,,
USC00448829,"WALKERTON 2 NW, VA US",5/6/2024,0.77,82,68
US1VAAC0007,"ONLEY 0.6 SE, VA US",5/6/2024,0.03,,
USC00442208,"DALE ENTERPRISE, VA US",5/6/2024,0,73,54
USC00448062,"STAUNTON WATER TREATMENT PLANT, VA US",5/6/2024,0,75,56
US1VAND0005,"HEATHSVILLE 4.6 SE, VA US",5/6/2024,0.14,,
USC00447338,"ROCKY MOUNT, VA US",5/6/2024,0.11,69,53
USC00445204,"MANASSAS, VA US",5/6/2024,0.15,67,53
US1VASFC007,"SUFFOLK 13.9 NNE, VA US",5/6/2024,0.42,,
US1VAWM0001,"MONTROSS 5.2 ESE, VA US",5/6/2024,0.22,,
USC00448829,"WALKERTON 2 NW, VA US",5/7/2024,0,81,68
US1VAAC0007,"ONLEY 0.6 SE, VA US",5/7/2024,0.81,,
USC00442208,"DALE ENTERPRISE, VA US",5/7/2024,2.2,78,59
USC00448062,"STAUNTON WATER TREATMENT PLANT, VA US",5/7/2024,1.23,79,60
US1VAND0005,"HEATHSVILLE 4.6 SE, VA US",5/7/2024,1.78,,
USC00447338,"ROCKY MOUNT, VA US",5/7/2024,0.07,76,59
USC00445204,"MANASSAS, VA US",5/7/2024,0.1,75,64
US1VASFC007,"SUFFOLK 13.9 NNE, VA US",5/7/2024,0.74,,
US1VAWM0001,"MONTROSS 5.2 ESE, VA US",5/7/2024,0.55,,
USC00448829,"WALKERTON 2 NW, VA US",5/8/2024,0,89,67
US1VAAC0007,"ONLEY 0.6 SE, VA US",5/8/2024,0.05,,
USC00442208,"DALE ENTERPRISE, VA US",5/8/2024,0.01,79,58
USC00448062,"STAUNTON WATER TREATMENT PLANT, VA US",5/8/2024,0,81,64
US1VAND0005,"HEATHSVILLE 4.6 SE, VA US",5/8/2024,0,,
USC00447338,"ROCKY MOUNT, VA US",5/8/2024,0,84,61
USC00445204,"MANASSAS, VA US",5/8/2024,0.05,78,65
US1VASFC007,"SUFFOLK 13.9 NNE, VA US",5/8/2024,0,,
US1VAWM0001,"MONTROSS 5.2 ESE, VA US",5/8/2024,0.01,,
USC00448829,"WALKERTON 2 NW, VA US",5/9/2024,0,83,63
US1VAAC0007,"ONLEY 0.6 SE, VA US",5/9/2024,0,,
USC00442208,"DALE ENTERPRISE, VA US",5/9/2024,0.01,81,59
USC00448062,"STAUNTON WATER TREATMENT PLANT, VA US",5/9/2024,0,80,64
US1VAND0005,"HEATHSVILLE 4.6 SE, VA US",5/9/2024,0,,
USC00447338,"ROCKY MOUNT, VA US",5/9/2024,0.06,84,58
USC00445204,"MANASSAS, VA US",5/9/2024,0,,
US1VASFC007,"SUFFOLK 13.9 NNE, VA US",5/9/2024,0,,
US1VAWM0001,"MONTROSS 5.2 ESE, VA US",5/9/2024,0,,
USC00448829,"WALKERTON 2 NW, VA US",5/10/2024,0,74,60
US1VAAC0007,"ONLEY 0.6 SE, VA US",5/10/2024,0.03,,
USC00442208,"DALE ENTERPRISE, VA US",5/10/2024,0.16,78,52
USC00448062,"STAUNTON WATER TREATMENT PLANT, VA US",5/10/2024,0,79,59
US1VAND0005,"HEATHSVILLE 4.6 SE, VA US",5/10/2024,0,,
USC00447338,"ROCKY MOUNT, VA US",5/10/2024,0,84,58
USC00445204,"MANASSAS, VA US",5/10/2024,0.15,84,56
US1VASFC007,"SUFFOLK 13.9 NNE, VA US",5/10/2024,0,,
US1VAWM0001,"MONTROSS 5.2 ESE, VA US",5/10/2024,0,,
USC00448829,"WALKERTON 2 NW, VA US",5/11/2024,0,68,51
US1VAAC0007,"ONLEY 0.6 SE, VA US",5/11/2024,0.01,,
USC00442208,"DALE ENTERPRISE, VA US",5/11/2024,0.03,74,41
USC00448062,"STAUNTON WATER TREATMENT PLANT, VA US",5/11/2024,0.9,71,44
US1VAND0005,"HEATHSVILLE 4.6 SE, VA US",5/11/2024,0.02,,
USC00447338,"ROCKY MOUNT, VA US",5/11/2024,0,69,42
USC00445204,"MANASSAS, VA US",5/11/2024,0.2,62,46
US1VASFC007,"SUFFOLK 13.9 NNE, VA US",5/11/2024,0.1,,
US1VAWM0001,"MONTROSS 5.2 ESE, VA US",5/11/2024,0,,
USC00448829,"WALKERTON 2 NW, VA US",5/12/2024,0,72,53
US1VAAC0007,"ONLEY 0.6 SE, VA US",5/12/2024,0.17,,
USC00442208,"DALE ENTERPRISE, VA US",5/12/2024,0.1,66,43
USC00448062,"STAUNTON WATER TREATMENT PLANT, VA US",5/12/2024,0.09,66,46
US1VAND0005,"HEATHSVILLE 4.6 SE, VA US",5/12/2024,0.13,,
USC00447338,"ROCKY MOUNT, VA US",5/12/2024,0,72,50
USC00445204,"MANASSAS, VA US",5/12/2024,0.46,64,50
US1VASFC007,"SUFFOLK 13.9 NNE, VA US",5/12/2024,0.06,,
US1VAWM0001,"MONTROSS 5.2 ESE, VA US",5/12/2024,0.15,,
USC00448829,"WALKERTON 2 NW, VA US",5/13/2024,0,78,48
US1VAAC0007,"ONLEY 0.6 SE, VA US",5/13/2024,0.02,,
USC00442208,"DALE ENTERPRISE, VA US",5/13/2024,0,68,42
USC00448062,"STAUNTON WATER TREATMENT PLANT, VA US",5/13/2024,0,70,46
US1VAND0005,"HEATHSVILLE 4.6 SE, VA US",5/13/2024,0,,
USC00447338,"ROCKY MOUNT, VA US",5/13/2024,0,74,40
USC00445204,"MANASSAS, VA US",5/13/2024,0,67,45
US1VASFC007,"SUFFOLK 13.9 NNE, VA US",5/13/2024,0,,
US1VAWM0001,"MONTROSS 5.2 ESE, VA US",5/13/2024,0,,
USC00448829,"WALKERTON 2 NW, VA US",5/14/2024,0.24,73,61
US1VAAC0007,"ONLEY 0.6 SE, VA US",5/14/2024,0.01,,
USC00442208,"DALE ENTERPRISE, VA US",5/14/2024,0.1,76,42
USC00448062,"STAUNTON WATER TREATMENT PLANT, VA US",5/14/2024,0.07,74,57
US1VAND0005,"HEATHSVILLE 4.6 SE, VA US",5/14/2024,0,,
USC00447338,"ROCKY MOUNT, VA US",5/14/2024,0.03,73,51
USC00445204,"MANASSAS, VA US",5/14/2024,0.05,76,50
US1VASFC007,"SUFFOLK 13.9 NNE, VA US",5/14/2024,0,,
US1VAWM0001,"MONTROSS 5.2 ESE, VA US",5/14/2024,0,,
USC00448829,"WALKERTON 2 NW, VA US",5/15/2024,1.61,69,61
US1VAAC0007,"ONLEY 0.6 SE, VA US",5/15/2024,1.49,,
USC00442208,"DALE ENTERPRISE, VA US",5/15/2024,0.28,64,56
USC00448062,"STAUNTON WATER TREATMENT PLANT, VA US",5/15/2024,0.4,68,59
US1VAND0005,"HEATHSVILLE 4.6 SE, VA US",5/15/2024,1.87,,
USC00447338,"ROCKY MOUNT, VA US",5/15/2024,0.65,63,58
USC00445204,"MANASSAS, VA US",5/15/2024,,76,50
US1VASFC007,"SUFFOLK 13.9 NNE, VA US",5/15/2024,1.74,,
US1VAWM0001,"MONTROSS 5.2 ESE, VA US",5/15/2024,1,,
USC00448829,"WALKERTON 2 NW, VA US",5/16/2024,0,80,60
US1VAAC0007,"ONLEY 0.6 SE, VA US",5/16/2024,0.06,,
USC00442208,"DALE ENTERPRISE, VA US",5/16/2024,0,66,52
USC00448062,"STAUNTON WATER TREATMENT PLANT, VA US",5/16/2024,0.13,68,56
US1VAND0005,"HEATHSVILLE 4.6 SE, VA US",5/16/2024,0.06,,
USC00447338,"ROCKY MOUNT, VA US",5/16/2024,0.33,73,58
USC00445204,"MANASSAS, VA US",5/16/2024,,65,58
US1VASFC007,"SUFFOLK 13.9 NNE, VA US",5/16/2024,0,,
US1VAWM0001,"MONTROSS 5.2 ESE, VA US",5/16/2024,0.02,,
USC00448829,"WALKERTON 2 NW, VA US",5/17/2024,0,90,59
US1VAAC0007,"ONLEY 0.6 SE, VA US",5/17/2024,0,,
USC00442208,"DALE ENTERPRISE, VA US",5/17/2024,0.33,71,44
USC00448062,"STAUNTON WATER TREATMENT PLANT, VA US",5/17/2024,0,79,58
US1VAND0005,"HEATHSVILLE 4.6 SE, VA US",5/17/2024,0,,
USC00447338,"ROCKY MOUNT, VA US",5/17/2024,0.2,80,55
USC00445204,"MANASSAS, VA US",5/17/2024,0,79,58
US1VASFC007,"SUFFOLK 13.9 NNE, VA US",5/17/2024,0,,
US1VAWM0001,"MONTROSS 5.2 ESE, VA US",5/17/2024,0,,
USC00448829,"WALKERTON 2 NW, VA US",5/18/2024,0.65,67,61
US1VAAC0007,"ONLEY 0.6 SE, VA US",5/18/2024,0.1,,
USC00442208,"DALE ENTERPRISE, VA US",5/18/2024,1.44,68,58
USC00448062,"STAUNTON WATER TREATMENT PLANT, VA US",5/18/2024,1.23,79,58
US1VAND0005,"HEATHSVILLE 4.6 SE, VA US",5/18/2024,0.15,,
USC00447338,"ROCKY MOUNT, VA US",5/18/2024,0.79,68,57
USC00445204,"MANASSAS, VA US",5/18/2024,0.5,68,58
US1VASFC007,"SUFFOLK 13.9 NNE, VA US",5/18/2024,0,,
US1VAWM0001,"MONTROSS 5.2 ESE, VA US",5/18/2024,0.18,,
USC00448829,"WALKERTON 2 NW, VA US",5/19/2024,0,71,61
US1VAAC0007,"ONLEY 0.6 SE, VA US",5/19/2024,0.16,,
USC00442208,"DALE ENTERPRISE, VA US",5/19/2024,0,74,54
USC00448062,"STAUNTON WATER TREATMENT PLANT, VA US",5/19/2024,0.04,67,57
US1VAND0005,"HEATHSVILLE 4.6 SE, VA US",5/19/2024,0.71,,
USC00447338,"ROCKY MOUNT, VA US",5/19/2024,0.05,71,57
USC00445204,"MANASSAS, VA US",5/19/2024,0.15,67,59
US1VASFC007,"SUFFOLK 13.9 NNE, VA US",5/19/2024,0.25,,
US1VAWM0001,"MONTROSS 5.2 ESE, VA US",5/19/2024,0.56,,
USC00448829,"WALKERTON 2 NW, VA US",5/20/2024,0,78,61
US1VAAC0007,"ONLEY 0.6 SE, VA US",5/20/2024,0,,
USC00442208,"DALE ENTERPRISE, VA US",5/20/2024,0,76,54
USC00448062,"STAUNTON WATER TREATMENT PLANT, VA US",5/20/2024,0,77,57
US1VAND0005,"HEATHSVILLE 4.6 SE, VA US",5/20/2024,0,,
USC00447338,"ROCKY MOUNT, VA US",5/20/2024,0.01,74,57
USC00445204,"MANASSAS, VA US",5/20/2024,0,73,56
US1VASFC007,"SUFFOLK 13.9 NNE, VA US",5/20/2024,0,,
US1VAWM0001,"MONTROSS 5.2 ESE, VA US",5/20/2024,0,,
USC00448829,"WALKERTON 2 NW, VA US",5/21/2024,0,83,60
US1VAAC0007,"ONLEY 0.6 SE, VA US",5/21/2024,0,,
USC00442208,"DALE ENTERPRISE, VA US",5/21/2024,0,79,55
USC00448062,"STAUNTON WATER TREATMENT PLANT, VA US",5/21/2024,0,79,60
US1VAND0005,"HEATHSVILLE 4.6 SE, VA US",5/21/2024,0,,
USC00447338,"ROCKY MOUNT, VA US",5/21/2024,0,79,54
USC00445204,"MANASSAS, VA US",5/21/2024,0,78,59
US1VASFC007,"SUFFOLK 13.9 NNE, VA US",5/21/2024,0,,
US1VAWM0001,"MONTROSS 5.2 ESE, VA US",5/21/2024,0,,
USC00448829,"WALKERTON 2 NW, VA US",5/22/2024,0,88,62
US1VAAC0007,"ONLEY 0.6 SE, VA US",5/22/2024,0,,
USC00442208,"DALE ENTERPRISE, VA US",5/22/2024,0.3,84,55
USC00448062,"STAUNTON WATER TREATMENT PLANT, VA US",5/22/2024,0,83,64
US1VAND0005,"HEATHSVILLE 4.6 SE, VA US",5/22/2024,0,,
USC00447338,"ROCKY MOUNT, VA US",5/22/2024,0,83,57
USC00445204,"MANASSAS, VA US",5/22/2024,0,83,62
US1VASFC007,"SUFFOLK 13.9 NNE, VA US",5/22/2024,0,,
US1VAWM0001,"MONTROSS 5.2 ESE, VA US",5/22/2024,0,,
USC00448829,"WALKERTON 2 NW, VA US",5/23/2024,0,85,68
US1VAAC0007,"ONLEY 0.6 SE, VA US",5/23/2024,0,,
USC00442208,"DALE ENTERPRISE, VA US",5/23/2024,0.3,84,56
USC00448062,"STAUNTON WATER TREATMENT PLANT, VA US",5/23/2024,0,87,68
US1VAND0005,"HEATHSVILLE 4.6 SE, VA US",5/23/2024,0,,
USC00447338,"ROCKY MOUNT, VA US",5/23/2024,0,86,63
USC00445204,"MANASSAS, VA US",5/23/2024,0,86,66
